q_FormDataId,q_63,q_83,School,Grade,Sex,APS45,APSVNEN,RankingF,NumberofChi,Readbook,Topic,FutureJob_VN,FutureJob_VN (translated),CareerFat,CareerFat (translated),CarFatGr,AgeFat,EduFat,CareerMot,CareerMot (translated),CarMotGr,AgeMot,EduMot,EcoStt,KnowledgeInc,EstIncome,Buybook,Hobby,TimeSci,TimeSoc,Readstory,Typebook,Typebook_Other,Reason,Source,PrioAct,AftAct,Read_like,EncourAct,MostlikedAct,Bookcase,Notread_like
2433,13.137,43073,13,7,Male,6.5,0,3,3,yes,d,diễn viên,Actor,Nông dân,Farmer,Labor,48,Hi,Nông dân,Farmer,Labor,46,UnderHi,med,no,NA,yes,f,1,1,no,c,NA,a,borrow,d,d,"10 vạn câu hỏi vì sao
truyện tranh",yes,a,d,"dế mèn phưu lưu kí 
hạt giống tâm  hồn
Thế giới xung quanh"
2434,13.138,43073,13,7,Male,6.5,0,1,3,yes,a,Nông dân,Farmer,Nông dân,Farmer,Labor,34,UnderHi,Nông dân,Farmer,Labor,33,Hi,med,no,NA,no,b,1,1,no,c,NA,c,borrow,d,a,"7 viên ngọc rồng
10 vạn câu hỏi vì sao",yes,NA,d,"doraemon 
shin cậu bé bút chì
dế mèn phưu lưu kí"
2435,5.18,43075,10,6,Male,0,0,0,0,NA,a,Công an,Police officer,Nông dân,Farmer,Labor,36,Uni,Giáo viên,Teacher,Intellectuals,41,Uni,med,yes,NA,yes,b,1,1,yes,d,NA,a,borrow,b,a,"7 viên ngọc rồng
truyện Doraemon",NA,b,d,"Truyện trơn
Truyện về tiếng Anh
Truyện 3 triệu ước"
2436,16.31,43074,16,6,Female,9.3,0,1,2,yes,a,diễn viên,Actor,giáo viên,Teacher,Intellectuals,40,Uni,giáo viên,Teacher,Intellectuals,37,Uni,med,yes,NA,yes,b,2,2,yes,a,NA,a,borrow,d,c,"học cách học tập
phương pháp phát triển khả năng tư duy suy luận cho học sinh",yes,c,a,"serlock holmes
phương pháp nâng cao khả năng suy nghĩ cho học sinh
những câu chuyện thần thoại hy lạp"
2437,13.14,43073,13,7,Female,7,0,4,4,yes,c,Phiên dịch ngoại ngữ,Interpreter,Nông dân,Farmer,Labor,50,Hi,Nông dân,Farmer,Labor,47,Hi,med,yes,3000000,yes,c,2,2,no,b,NA,a,buy,b,d,"Trên đường băng
Quẳng gánh lo đi và vui sống",yes,b,d,"Những câu tiếng anh giao tiếp thông dụng
Những mẩu chuyện vui tiếng anh 
truyện cổ andersen"
2438,5.19,43075,10,6,Female,0,0,2,4,yes,a,Công an,Police officer,Nông dân,Farmer,Labor,42,UnderHi,Nông dân,Farmer,Labor,NA,UnderHi,med,no,NA,yes,b,1,2,no,c,NA,a,borrow,b,a,"60 gương hiếu học hiếu thảo
Shin cậu bé bút chì",yes,a,d,"10 vạn câu hỏi vì sao
60 gương hiếu học hiếu thảo
Sách khám phá vũ trụ"
2439,13.141,43073,13,7,Male,7,0,1,0,yes,b,Giáo viên,Teacher,công nhân,Worker,Labor,36,UnderHi,Công nhân,Worker,Labor,36,UnderHi,med,no,NA,yes,a,2,3,yes,a,NA,a,borrow,d,a,"Harry potter
hạt giống tâm hồn",yes,a,d,"Truyện thần thoại hy lạp
Tổng hợp các câu truyện ngụ ngôn hay nhất
Truyện cổ tích Việt Nam"
2440,16.32,43074,16,6,Female,9.1,0,3,3,yes,b,giáo viên,Teacher,làm ruộng,Farmer,Labor,45,UnderHi,làm ruộng,Farmer,Labor,45,UnderHi,med,no,NA,yes,a,2,2,yes,a,NA,a,borrow,a,b,"học cách học tập
hạt giống tâm hồn",yes,b,a,"hạt giống tâm hồn tập 3
thám tử lừng danh conan
ông già và biển cả"
2441,13.143,43073,13,7,Male,6.5,0,1,1,yes,e,Cầu thủ bóng đá,Footballer,Thợ xây,Worker,Labor,34,UnderHi,Công nhân,Worker,Labor,35,UnderHi,med,no,NA,yes,f,2,1,no,f,Hướng dẫn chơi thể thao,a,buy,b,b,"7 viên ngọc rồng 
10 vạn câu hỏi vì sao",yes,b,a,"Cuộc đời của Naruto 
conan
hạt giống tâm hồn"
2442,5.2,43075,10,6,Female,8,0,1,3,yes,b,Giáo viên,Teacher,Lái xe,Driver,Labor,38,Hi,Giáo viên,Teacher,Intellectuals,34,Uni,med,no,NA,yes,a,1,1,no,a,NA,a,borrow,b,a,"Shin cậu bé bút chì
Cô bé bán diêm",yes,d,d,"Doraemon tập 1
Sách hướng dẫn nấu ăn
Conan tập cuối"
2443,13.144,43073,13,7,Male,6.5,0,2,2,NA,d,Cầu thủ bóng đá,Footballer,Nông dân,Farmer,Labor,37,UnderHi,Nông dân,Farmer,Labor,33,UnderHi,med,NA,NA,yes,f,1,1,yes,c,NA,a,borrow,d,c,"Shin cậu bé bút chì
conan",yes,a,a,"dế mèn phưu lưu kí
doraemon 
truyện cổ andersen"
2444,13.145,43073,13,7,Male,7.5,0,3,3,yes,d,Cầu thủ bóng đá,Footballer,Nông dân,Farmer,Labor,46,UnderHi,Nông dân,Farmer,Labor,44,UnderHi,poor,no,NA,yes,f,1,1,no,f,khám phá thế giới,a,buy,d,d,"doraemon 
conan",yes,b,a,"tìm hiểu khoa học
thế giới tự nhiên
 yaiba"
2445,16.33,43074,16,6,Female,0,0,1,0,yes,NA,nhân viên ngân hàng,Banker,làm ruộng,Farmer,Labor,48,Hi,làm ruộng,Farmer,Labor,42,UnderHi,med,no,NA,yes,e,2,1,yes,e,NA,a,buy,d,d,"sáng ngời gương hiếu học
hạt giống tâm hồn",yes,d,a,"doremon
thám tử lừng danh conan
shin cậu bé bút chì"
2446,13.147,43073,13,7,Female,5.8,0,1,3,yes,e,Bác sĩ,Doctor,Nông dân,Farmer,Labor,40,UnderHi,Nông dân,Farmer,Labor,40,UnderHi,med,no,NA,yes,b,2,1,no,a,NA,a,borrow,d,b,"Conan
Doraemon",yes,d,d,"hạt giống tâm hồn 
tôi là ai và nếu vậy thì bao nhiêu
 câu truyện về những động vật trên thế giới"
2447,5.21,43075,10,6,Female,8,0,2,3,yes,b,Cảnh sát,Police officer,Công chức,Public servant,Intellectuals,45,Hi,Bác sĩ,Doctor,Intellectuals,41,Uni,med,no,NA,yes,b,2,1,no,c,NA,a,buy,b,a,"Khoa học thế giới
Shin nosuke",yes,a,d,"Thơ Hải Âu
Totochan cô bé bên cửa sổ
Giới thiệu món ăn châu, Âu châu Á"
2448,13.149,43073,13,7,Female,6,0,3,3,yes,b,Giáo viên,Teacher,Nông dân,Farmer,Labor,52,Hi,Nông dân,Farmer,Labor,50,UnderHi,med,no,NA,yes,c,1,1,yes,d,NA,a,borrow,d,d,"truyện cổ tích 
truyện doraemon",yes,b,d,"truyện cười 
Những câu chuyện về bác hồ
Những câu châm ngôn về tình bạn"
2449,16.34,43074,16,6,Female,9,0,3,3,no,NA,chủ tịch nước,Politician,thợ xây,Worker,Labor,44,UnderHi,làm ruộng,Farmer,Labor,42,UnderHi,med,no,NA,yes,b,1,1,yes,f,truyện sách,a,buy,a,d,"sáng chế công cụ
các nhà phát minh vĩ đại",no,NA,b,"thám tử lừng danh conan
doraemon
one piece"
2450,5.22,43075,10,6,Female,8.3,0,2,2,yes,c,Bác sĩ,Doctor,Nông dân,Farmer,Labor,48,UnderHi,Nông dân,Farmer,Labor,46,NA,med,no,NA,yes,a,2,2,no,d,NA,a,buy,d,a,"Shin cậu bé bút chì
Doraemon",yes,c,d,"Tí Quậy tập cuối
Văn học dân gian
Giúp trí nhớ tiếng Anh"
2451,13.15,43075,13,7,Female,5,0,3,2,yes,b,Giáo viên,Teacher,Thợ xây,Worker,Labor,45,UnderHi,Công nhân,Worker,Labor,43,UnderHi,med,no,NA,no,b,1,1,no,a,NA,a,borrow,a,d,"doraemon 
truyện cổ tích",yes,a,d,NA
2452,5.23,43075,10,6,Female,8.2,0,5,3,yes,c,Công an,Police officer,Nông dân,Farmer,Labor,43,Uni,Công nhân,Worker,Labor,42,Hi,med,no,NA,yes,a,1,1,no,a,NA,a,gift,b,a,"Thám tử lừng danh Conan
Thần đồng đất Việt",yes,b,d,"Thám tử lừng danh Conan tập cuối
Thần đồng đất Việt tập 100
Sách Ôn thi Violympic Tiếng anh lớp 6"
2453,13.151,43075,13,7,Male,5.5,0,2,1,yes,a,Công an,Police officer,Phụ hồ,Worker,Labor,54,UnderHi,Nông dân,Farmer,Labor,53,UnderHi,med,no,NA,yes,e,1,2,no,e,NA,a,borrow,c,a,"Doraemon 
conan",yes,a,d,NA
2454,13.152,43075,13,7,Female,3.4,0,1,1,yes,c,Ca sĩ,Singer,Thợ xây,Worker,Labor,36,UnderHi,Công nhân,Worker,Labor,36,Hi,rich,no,NA,yes,a,2,1,no,f,Ngoại ngữ,a,buy,b,a,"Sách Anh 
Sách âm nhạc",yes,a,d,"Sạch dạy Nhạc
Sách ngoại ngữ 
Sách dạy nghề"
2455,5.24,43075,10,6,Male,6,0,2,2,yes,f,Công nhân,Worker,Nông dân,Farmer,Labor,68,UnderHi,Nông dân,Farmer,Labor,67,UnderHi,poor,no,NA,yes,a,1,1,no,a,NA,a,gift,b,a,"Đoraemon tập 2
Shin tập 10",yes,c,d,"Sách Sáng tạo trẻ
Sách hướng dẫn dẫn nấu ăn tập 1
Doraemon tập cuối"
2456,13.153,43075,13,7,Male,5,0,1,2,yes,b,Công an,Police officer,Thợ xây,Worker,Labor,38,UnderHi,Công nhân,Worker,Labor,35,UnderHi,med,no,NA,yes,a,1,1,no,a,NA,a,borrow,a,a,"Doraemon
conan",yes,a,d,NA
2457,13.154,43075,13,7,Female,5,0,2,1,yes,b,Giáo viên,Teacher,Nông dân,Farmer,Labor,46,UnderHi,Công nhân,Worker,Labor,45,UnderHi,med,no,NA,yes,b,1,1,NA,a,NA,a,buy,a,b,"Doraemon
conan",yes,a,c,NA
2458,5.25,43075,10,6,Male,8,0,3,3,yes,d,Đầu bếp,Chef,Nông dân,Farmer,Labor,45,UnderHi,Công nhân,Worker,Labor,44,UnderHi,poor,no,NA,yes,a,2,2,no,c,NA,a,borrow,b,a,"Doraemon tập 45
7 viên ngọc rồng tập 35",yes,d,d,"Shin cậu bé bút chì tập cuối
Doraemon tập cuối
Thám tử lừng danh Conan tập cuối"
2459,13.155,43075,13,7,NA,5.5,0,1,2,yes,c,không xác định,NA,Nông dân,Farmer,Labor,36,Hi,Nông dân,Farmer,Labor,35,Hi,NA,no,NA,yes,b,2,2,no,e,NA,b,buy,a,a,"Huyền thoại vanlentino rossi
doraemon",no,d,d,NA
2460,5.26,43075,10,6,Female,7.2,0,2,2,NA,b,Công an,Police officer,Nông dân,Farmer,Labor,45,UnderHi,Công nhân,Worker,Labor,40,UnderHi,med,no,NA,yes,b,2,2,no,a,NA,a,borrow,b,a,"Truyện Doraemon tập 11
Shin cậu bé bút chì tập 45",yes,d,d,"Doraemon tập cuối
Conan tập cuối
Shin cậu bé bút chì tập cuối"
2461,13.156,43075,13,7,Male,5.1,0,2,2,yes,b,không xác định,NA,không xác định,NA,NA,40,Hi,không xác định,NA,Labor,37,UnderHi,med,no,NA,no,c,1,1,no,e,NA,b,borrow,a,NA,"Doraemon 
conan",yes,a,d,NA
2462,13.157,43075,13,7,Male,5.75,0,1,1,yes,d,kiến trúc sư,Architect,Thợ xây,Worker,Labor,NA,Hi,Nông dân,Farmer,Labor,NA,UnderHi,med,no,NA,yes,b,2,2,no,c,NA,a,buy,d,a,"nghiên cứu về loài khủng long cổ đại
Truyền thuyết về rồng",no,NA,d,NA
2463,5.27,43075,10,6,Female,8.3,0,3,3,yes,b,Đầu bếp,Chef,Lái xe,Driver,Labor,45,UnderHi,Công nhân,Worker,Labor,35,UnderHi,med,no,NA,yes,b,2,1,no,a,NA,a,borrow,b,a,"Doraemon tập 9
Shin cậu bé bút chì tập 50",yes,d,d,"Doraemon tập cuối
Shin cậu bé bút chì tập cuối
Sách hướng dẫn nấu ăn"
2464,13.158,43075,13,7,Male,5.1,0,3,3,no,NA,không xác định,NA,Nông dân,Farmer,Labor,NA,NA,Nông dân,Farmer,Labor,NA,NA,poor,no,NA,no,c,2,1,no,e,NA,a,borrow,b,c,"Doraemon 
Conan",no,NA,NA,NA
2465,5.28,43075,10,6,Male,5.3,0,3,3,yes,f,NA,NA,Nông dân,Farmer,Labor,45,UnderHi,Nông dân,Farmer,Labor,40,UnderHi,med,no,NA,yes,e,1,1,no,a,NA,c,borrow,a,b,"Conan tập 1
Shin cậu bé bút chì tập 12",yes,c,d,"7 viên ngọc rồng tập cuối
Doraemon tập 37
Shin cậu bé bút chì tập cuối"
2466,13.159,43075,13,7,Female,6.5,0,2,1,yes,b,không xác định,NA,Nông dân,Farmer,Labor,47,Hi,Nông dân,Farmer,Labor,35,Hi,med,no,NA,no,c,3,2,no,c,NA,a,gift,d,c,"Truyện văn học 
phổ biến kiến thức khoa học",yes,b,b,"Nghệ Thuật
Câu chuyện ước mơ 
những cô bé thông minh"
2467,13.16,43075,13,7,Male,0,0,1,1,yes,f,Phát minh,Inventor,Rửa xe máy,Worker,Labor,NA,UnderHi,Công nhân,Worker,Labor,36,UnderHi,med,no,NA,no,f,1,2,no,c,NA,a,borrow,c,a,"Phổ biến khoa học 
vật lý",no,c,d,"phổ biến khoa học 
khoa học và công nghệ 
hướng dẫn phát minh"
2468,5.29,43075,10,6,Female,6.3,0,1,3,yes,f,Đầu bếp,Chef,Công nhân,Worker,Labor,45,UnderHi,Công nhân,Worker,Labor,33,UnderHi,med,no,NA,yes,b,1,NA,no,a,NA,a,borrow,b,d,"Shin cậu bé bút chì
Doraemon tập 32",yes,c,d,"Doraemon tập cuối
Shin cậu bé bút chì tập 54
10 vạn câu hỏi vì sao"
2469,13.161,43075,13,7,Male,5.607,0,2,2,yes,f,kỹ thuật thông tin,Programmer,Nông dân,Farmer,Labor,50,UnderHi,Nông dân,Farmer,Labor,40,UnderHi,poor,no,NA,no,b,1,1,no,e,NA,a,borrow,c,b,"Doraemon 
conan",yes,a,d,NA
2470,5.3,43075,10,6,Female,8,0,3,4,yes,b,Bác sĩ,Doctor,Thợ xây,Worker,Labor,55,PostGrad,Nông dân,Farmer,Labor,40,UnderHi,med,no,NA,yes,a,2,2,yes,a,NA,a,borrow,b,a,"60 gương hiếu học
Vũ Văn Trực",yes,d,NA,"702 món ăn Việt Nam
10 vạn câu hỏi vì sao
Văn phạm chữ Hán"
2471,13.162,43075,13,7,Male,3.3,0,4,4,yes,e,giáo sư về lịch sử,Scientist,Thợ mộc,Worker,Labor,43,UnderHi,thợ mộc,Worker,Labor,43,UnderHi,med,no,NA,no,b,1,1,no,e,NA,a,borrow,b,a,"lịch sử 
địa lý",yes,d,d,"Địa lý tự nhiên 
lịch sử thế giới
văn hóa thế giới"
2472,13.163,43075,13,7,Female,5.5,0,1,2,yes,e,Nghề nấu ăn,Chef,Lái xe,Driver,Labor,38,UnderHi,Nông dân,Farmer,Labor,35,NA,med,no,NA,yes,c,2,2,no,a,NA,a,borrow,b,a,"sự tích quả bầu tiên 
Thánh gióng",yes,a,d,NA
2473,5.31,43075,10,6,Male,6,0,1,1,yes,a,Công an,Police officer,Thợ xây,Worker,Labor,40,Hi,Công nhân,Worker,Labor,39,Hi,med,no,NA,yes,a,2,1,no,a,NA,a,borrow,b,b,"Thám tử lừng danh conan tập 54
Shin cậu bé bút chì tập 35",yes,b,d,"Doraemon tập cuối
10 vạn câu hỏi vì sao
7 viên ngọc rồng tập cuối"
2474,13.164,42741,13,7,Female,5.2,0,3,6,yes,b,Giáo viên,Teacher,Thợ xây,Worker,Labor,44,UnderHi,Nông dân,Farmer,Labor,40,UnderHi,med,no,NA,yes,c,1,1,no,e,NA,a,buy,b,a,"cây tre trăm đốt
sự tích của bầu tiên",yes,a,d,NA
2475,13.165,43075,13,7,Female,6.5,0,2,3,yes,b,tác giả truyện tranh,Manga artist,công nhân,Worker,Labor,43,UnderHi,Công nhân,Worker,Labor,38,UnderHi,med,no,NA,no,b,1,1,no,a,NA,a,buy,a,a,"Conan
truyện tranh",yes,a,d,NA
2476,5.32,43075,10,6,Female,8,0,3,4,yes,e,Hướng dẫn viên du lịch,Tour guide,Nông dân,Farmer,Labor,45,UnderHi,Nông dân,Farmer,Labor,43,UnderHi,poor,no,NA,yes,a,2,2,no,a,NA,a,borrow,b,a,"Đắc nhân tâm
Thám tử lừng danh conan",yes,a,d,"Totochan cô bé bên cửa sổ
Kể chuyện danh nhân thế giới
10 vạn câu hỏi vì sao"
2477,13.166,43075,13,7,Male,0,0,2,2,yes,e,Du hành vũ trụ,Astronaut,Nông dân,Farmer,Labor,45,Hi,Công nhân,Worker,Labor,NA,Hi,med,yes,NA,no,b,1,1,no,e,NA,a,NA,c,a,"conan 
doraemon",no,NA,b,NA
2478,5.33,43075,10,6,Male,6,0,3,3,yes,e,Kỹ sư,Engineer,Thợ xây,Worker,Labor,47,UnderHi,Công nhân,Worker,Labor,43,UnderHi,med,no,NA,yes,e,1,1,no,a,NA,a,borrow,b,c,"Doraemon tập 3
Shin cậu bé bút chì tập 32",yes,b,d,"10 vạn câu hỏi vì sao
conan
Ô long viện"
2479,5.34,43075,10,6,Male,7,0,2,2,yes,a,Ca sĩ,Singer,Công nhân,Worker,Labor,45,Hi,Giáo viên,Teacher,Intellectuals,44,Uni,med,no,NA,yes,b,1,1,no,a,NA,a,borrow,a,c,"Truyện Doraemon
Truyện Conan",yes,d,d,"Truyện Doraemon
Truyện Conan
Truyện Shin"
2480,13.167,43075,13,7,Female,5.8,0,1,2,yes,b,Họa sĩ,Painter,công nhân,Worker,Labor,38,UnderHi,làm nghề tự do,Freelancer,Labor,35,UnderHi,med,no,NA,no,f,2,1,no,a,NA,a,borrow,d,b,"truyện cổ tích 
doraemon",yes,a,a,NA
2481,5.35,43075,10,6,Male,6.3,0,2,3,yes,d,Kỹ sư,Engineer,Nông dân,Farmer,Labor,40,Hi,Công nhân,Worker,Labor,38,UnderHi,med,no,NA,yes,b,2,2,no,a,NA,a,borrow,b,a,"Doraemon 
Shin cậu bé bút chì",yes,c,d,"Doraemon tập cuối
Ô long viện tập cuối
Tam Mao tập cuối"
2482,13.169,43075,13,7,Female,5,0,2,3,yes,b,Buôn bán,Seller,Thợ xây,Worker,Labor,37,UnderHi,buôn bán,Seller,Labor,35,UnderHi,med,no,NA,yes,c,2,1,no,e,NA,a,buy,b,a,"cây tre trăm đốt 
doraemon",yes,a,d,"shin cậu bé bút chì 
conan 
alibaba và 40 tên cướp"
2483,5.36,43075,10,6,Female,8,0,3,3,yes,b,Đầu bếp,Chef,Thợ xây,Worker,Labor,45,UnderHi,Công nhân,Worker,Labor,42,UnderHi,med,no,NA,yes,b,2,2,no,a,NA,a,borrow,b,a,"Truyện Doraemon tập dài
Shin cậu bé bút chì",yes,d,d,"Doraemon tập cuối
Shin cậu bé bút chì tập cuối
Sách hướng dẫn nấu ăn"
2484,13.17,43075,13,7,Female,4,0,3,3,yes,d,Giáo viên,Teacher,phụ xe,Worker,Labor,44,UnderHi,thợ xây,Worker,Labor,42,UnderHi,med,no,NA,yes,b,1,1,no,a,NA,a,buy,c,a,"doraemon 
conan",no,NA,d,"shin cậu bé bút chì 
Wink công chúa phép thuật"
2485,13.171,43075,13,7,Male,5.25,0,1,2,yes,b,Bác sĩ,Doctor,buôn bán,Seller,Labor,37,Uni,tiếp viên hàng không,Flight attendant,Intellectuals,35,PostGrad,rich,no,NA,yes,d,1,1,yes,f,truyện tranh,a,buy,d,b,"doraemon 
conan",yes,b,d,truyện cổ tích
2486,5.37,43075,2,6,Male,6.7,0,4,4,yes,f,Nhà du hành vũ trụ,Astronaut,Nông dân,Farmer,Labor,55,UnderHi,Nông dân,Farmer,Labor,56,UnderHi,med,no,NA,no,a,1,1,no,a,NA,b,borrow,b,a,"Doraemon tập dài
Naruto cửu vĩ truyền nhân",yes,c,d,"Thám tử lừng danh conan tập 1
Doraemon tập cuối
10 vạn câu hỏi vì sao"
2487,13.172,43075,13,7,Female,5.8,0,2,2,yes,b,Họa sĩ,Painter,Nông dân,Farmer,Labor,45,UnderHi,tự do,Freelancer,Labor,41,UnderHi,med,no,NA,no,f,2,2,yes,d,NA,a,borrow,d,a,"conan
truyện cổ tích",yes,d,d,NA
2488,13.173,43075,13,7,Female,0,0,1,2,NA,b,Giáo viên,Teacher,Thợ xây,Worker,Labor,36,UnderHi,Thợ thủ công,Worker,Labor,35,UnderHi,med,no,NA,no,b,1,1,no,c,NA,d,buy,d,a,NA,yes,d,d,NA
2489,5.38,43075,5,6,Female,5,0,4,5,yes,f,Xem ti vi,NA,Nông dân,Farmer,Labor,59,Hi,Nông dân,Farmer,Labor,58,NA,NA,no,NA,yes,b,2,1,no,a,NA,b,borrow,b,a,"Doraemon tập dài
Shin cậu bé bút chì",yes,d,d,"Mẹ chồng ăn thịt cả nhà
Mít và tít truyện dài
Doraemon tập cuối"
2490,13.174,43075,13,7,Female,5.125,0,1,2,yes,b,Giáo viên,Teacher,Thợ xây,Worker,Labor,40,UnderHi,Công nhân,Worker,Labor,35,UnderHi,med,no,NA,yes,f,1,1,no,a,NA,a,buy,d,a,NA,yes,d,d,NA
2491,5.39,43075,10,6,Female,8,0,1,2,yes,a,Ca sĩ,Singer,Công an,Police officer,Labor,40,Uni,Công chức,Public servant,Labor,37,Hi,rich,no,NA,yes,b,1,1,no,a,NA,a,borrow,b,a,"Doraemon tập dài
Shin cậu bé bút chì tập cuối",yes,d,d,"10 vạn câu hỏi vì sao
Doraemon tập cuối
Thám tử lừng danh conan"
2492,13.175,43075,13,7,Female,5.5,0,2,2,yes,f,Bác sĩ,Doctor,Nông dân,Farmer,Labor,40,NA,Nông dân,Farmer,Labor,39,NA,rich,no,NA,no,b,1,1,no,d,NA,a,buy,a,a,"doraemon 
conan",no,NA,d,"shin cậu bé bút chì
conan 
tình bạn bè"
2493,5.4,43075,10,6,Male,7.2,0,2,3,yes,a,Bác sĩ,Doctor,Công nhân,Worker,Labor,39,UnderHi,Công nhân,Worker,Labor,35,UnderHi,rich,no,NA,yes,a,1,1,no,a,NA,d,borrow,b,a,"Doraemon
Conan",yes,b,d,"60 gương hiếu thảo hiếu học
Doraemon tập cuối
7 viên ngọc rồng"
2494,13.176,43075,13,7,Female,6.5,0,2,2,yes,f,Bác sĩ,Doctor,xây dựng,Worker,Labor,41,NA,Công nhân,Worker,Labor,38,NA,rich,no,NA,no,b,1,1,yes,d,NA,a,buy,a,a,"conan
doraemon",no,b,b,"doramon 
conan 
thủy thủ mặt trăng"
2495,13.177,43075,13,7,Male,5.5,0,1,2,yes,e,không xác định,NA,cơ khí,Engineer,Labor,NA,UnderHi,cơ khí,Engineer,Labor,NA,UnderHi,rich,no,NA,no,b,1,NA,no,d,NA,a,borrow,a,a,"Doraemon 
conan",yes,d,b,NA
2496,13.178,43075,13,7,Female,5.5,0,1,3,yes,b,Giáo viên,Teacher,Thợ xây,Worker,Labor,41,UnderHi,Công nhân,Worker,Labor,33,UnderHi,med,no,NA,yes,e,1,1,no,a,NA,a,buy,d,a,"conan
doraemon",yes,a,d,NA
2497,13.168,43075,13,7,Female,4.7,0,3,3,yes,a,Thời trang,Fashion designer,buôn bán,Seller,Labor,50,UnderHi,buôn bán,Seller,Labor,49,UnderHi,rich,no,NA,yes,b,2,NA,no,a,NA,a,buy,c,a,"Wint 
tình bạn bè",no,NA,d,"conan 
shin cậu bé bút chì 
wink công chúa phép thuật"
2498,13.179,43075,13,7,Female,5.5,0,1,3,yes,a,Điện tử,Engineer,Nông dân,Farmer,Labor,NA,NA,Nông dân,Farmer,Labor,NA,NA,med,NA,NA,NA,b,1,1,NA,e,NA,a,gift,a,a,"doraemon 
truyện văn học",yes,a,d,NA
2499,13.18,43075,13,7,Male,5,0,2,3,no,NA,nghề,NA,Nông dân,Farmer,Labor,43,UnderHi,Nông dân,Farmer,Labor,41,UnderHi,med,no,NA,no,b,1,1,NA,e,NA,a,gift,d,a,"doraemon 
conan",yes,a,d,NA
2500,13.181,43075,13,7,Male,7,0,3,3,yes,f,Doanh nghiệp tư nhân,Businessman,Nông dân,Farmer,Labor,43,UnderHi,Nông dân,Farmer,Labor,41,UnderHi,rich,yes,NA,yes,a,2,3,no,a,NA,b,borrow,b,b,"doraemon 
shin cậu bé bút chì",yes,a,d,"con tàu titanic 
conan 
truyện văn học"
2501,16.35,43074,16,6,Female,7,0,2,3,yes,c,giáo viên,Teacher,làm ruộng,Farmer,Labor,41,Hi,làm ruộng,Farmer,Labor,35,Hi,poor,no,NA,yes,f,1,1,no,a,NA,a,buy,a,a,"hạt giống tâm hồn
bí mật cơ thể người",yes,d,b,"chuyện cổ tích dành cho người lớn
bứt xiềng xích
sự thật kinh hoàng về thời gian"
2502,16.36,43074,16,6,Female,6.3,0,1,3,yes,b,giáo viên,Teacher,làm ruộng,Farmer,Labor,36,NA,làm ruộng,Farmer,Labor,35,Hi,NA,NA,NA,yes,a,2,2,no,a,NA,a,borrow,a,a,"truyện ngụ ngôn
truyện cổ tích người lớn",NA,NA,a,"công chúa lọ lem
12 chàng thiên nga
tí quậy"
2503,5.41,43075,10,7,Female,5,0,1,3,yes,a,Công nhân,Worker,Thợ xây,Worker,Labor,48,Hi,Nông dân,Farmer,Labor,36,UnderHi,poor,no,NA,yes,c,2,1,no,a,NA,a,borrow,a,c,"Sách tìm hiểu chung về các chủ đề khác
Sách phổ biến khoa học",yes,b,d,"Sách tuổi thơ
Sách tham khảo văn
Sách đào tạo kĩ năng sống"
2504,5.42,43075,10,7,Male,5.3,0,2,2,yes,d,Bác sĩ,Doctor,Công nhân,Worker,Labor,49,Hi,Công nhân,Worker,Labor,40,NA,rich,no,NA,yes,b,1,1,no,d,NA,a,buy,a,d,"Shin cậu bé bút chì
Doraemon",yes,b,c,"Thạch sanh
Kĩ thuật
Khoa học"
2505,16.37,43074,16,6,Male,8,0,1,2,yes,c,bác sĩ,Doctor,làm ruộng,Farmer,Labor,39,UnderHi,làm ruộng,Farmer,Labor,36,UnderHi,med,no,NA,yes,f,2,1,yes,a,NA,a,buy,a,a,"những kì tích y học
chiếc lá thuộc bài",yes,a,a,"những cách học hay
cách học từ vựng nhanh
150 bài văn hay"
2506,5.43,43075,10,7,Female,7,0,2,4,yes,a,Ca sĩ,Singer,Nông dân,Farmer,Labor,43,NA,Nông dân,Farmer,Labor,39,NA,med,NA,NA,yes,a,2,NA,no,NA,NA,a,borrow,d,a,"Truyện cười
Truyện Shin",yes,b,d,"Quà tặng cuộc sống
Tí Quậy
Tìm hiểu chi tiết Nguyễn Trãi"
2507,16.38,43074,16,6,Female,7.7,0,2,3,yes,b,bác sĩ,Doctor,làm ruộng,Farmer,Labor,40,Hi,làm ruộng,Farmer,Labor,38,UnderHi,med,no,NA,yes,e,1,1,no,a,NA,a,borrow,a,b,"quà tặng cuộc sống
kĩ năng sống của học sinh",yes,a,b,"truyện cổ tích
doremon
thời kì đồ đá"
2508,5.44,43075,10,7,Male,6.5,0,1,3,no,NA,Cầu thủ bóng đá,Footballer,không xác định,NA,NA,NA,NA,Công nhân,Worker,Labor,34,UnderHi,poor,no,NA,yes,a,2,1,no,a,NA,a,borrow,a,a,"Sách nghệ thuật
Sách ca nhạc",NA,a,d,"Sách sáng tạo
Sách khoa học
Sách kỹ thuật"
2509,16.39,43074,16,6,Male,7,0,2,3,yes,a,kĩ sư xây dựng,Engineer,làm ruộng,Farmer,Labor,43,UnderHi,làm ruộng,Farmer,Labor,38,UnderHi,med,no,NA,yes,e,2,2,no,b,NA,a,borrow,a,a,"hạt giống tâm hồn
những bước trưởng thành",yes,a,b,"doremon
sự kinh hoàng về thời gian
thời kì đồ đá"
